set_no,name,url,theme_group,theme,subtheme,year,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
71005-8,Krusty the Clown,/sets/71005-8/Krusty-the-Clown,Miscellaneous,Collectable Minifigures,The Simpsons,2014,5,1,,/minifigs/inset-71005-8,"£2.50, $3.99","New: Not known, Used: Not known",3.0,1review,"Krusty the Clown, Cartoon",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-9,Milhouse Van Houten,/sets/71005-9/Milhouse-Van-Houten,Miscellaneous,Collectable Minifigures,The Simpsons,2014,5,1,,/minifigs/inset-71005-9,"£2.50, $3.99","New: Not known, Used: Not known",4.5,2,"Milhouse Van Houten, Springfield Kids",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-10,Ralph Wiggum,/sets/71005-10/Ralph-Wiggum,Miscellaneous,Collectable Minifigures,The Simpsons,2014,5,1,,/minifigs/inset-71005-10,"£2.50, $3.99","New: Not known, Used: Not known",3.0,1review,"Ralph Wiggum, Cartoon, Springfield Kids",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-11,Apu Nahasapeemapetilon,/sets/71005-11/Apu-Nahasapeemapetilon,Miscellaneous,Collectable Minifigures,The Simpsons,2014,5,1,,/minifigs/inset-71005-11,"£2.50, $3.99","New: Not known, Used: Not known",3.0,1review,"Apu Nahasapeemapetilon, Cartoon, Squishee",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-12,Nelson Muntz,/sets/71005-12/Nelson-Muntz,Miscellaneous,Collectable Minifigures,The Simpsons,2014,5,1,,/minifigs/inset-71005-12,"£2.50, $3.99","New: Not known, Used: Not known",3.0,1review,"Nelson Muntz, Cartoon, Springfield Kids",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-13,Itchy,/sets/71005-13/Itchy,Miscellaneous,Collectable Minifigures,The Simpsons,2014,5,1,,/minifigs/inset-71005-13,"£2.50, $3.99","New: Not known, Used: Not known",3.0,1review,"Itchy, Cartoon, Mouse",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-14,Scratchy,/sets/71005-14/Scratchy,Miscellaneous,Collectable Minifigures,The Simpsons,2014,6,1,,/minifigs/inset-71005-14,"£2.50, $3.99","New: Not known, Used: Not known",3.0,1review,"Scratchy, Cartoon, Cat",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-15,Chief Wiggum,/sets/71005-15/Chief-Wiggum,Miscellaneous,Collectable Minifigures,The Simpsons,2014,6,1,,/minifigs/inset-71005-15,"£2.50, $3.99","New: Not known, Used: Not known",4.0,1review,"Chief Clancy Wiggum, Cartoon, Police",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-16,Mr. Burns,/sets/71005-16/Mr-Burns,Miscellaneous,Collectable Minifigures,The Simpsons,2014,6,1,,/minifigs/inset-71005-16,"£2.50, $3.99","New: Not known, Used: Not known",4.0,1review,"Charles Montgomery Burns, Cartoon, Fish Tank, Nuclear Power Plant, Villain",Normal,Foil pack,Included in 71005-17 Might be in 71005-0 
71005-17,LEGO Minifigures - The Simpsons Series - Complete,/sets/71005-17/LEGO-Minifigures-The-Simpsons-Series-Complete,Miscellaneous,Collectable Minifigures,The Simpsons,2014,90,16,,/minifigs/inset-71005-17,,"New: Not known, Used: Not known",,,"Abraham ‘Grandpa’ Simpson, Apu Nahasapeemapetilon, Bart Simpson, Charles Montgomery Burns, Chief Clancy Wiggum, Homer Simpson, Itchy, Krusty the Clown, Lisa Simpson, Maggie Simpson, Marge Simpson, Milhouse Van Houten, Ned Flanders, Nelson Muntz, Ralph Wiggum, Scratchy, The Simpsons",Collection,,Contains 71005-1 71005-2 71005-3 71005-4 71005-5 71005-6 71005-7 71005-8 71005-9 71005-10 71005-11 71005-12 71005-13 71005-14 71005-15 71005-16 
71005-18,LEGO Minifigures - The Simpsons Series - Sealed Box,/sets/71005-18/LEGO-Minifigures-The-Simpsons-Series-Sealed-Box,Miscellaneous,Collectable Minifigures,The Simpsons,2014,,0,,,£2.49,"New: Not known, Used: Not known",,,Collection Box,Collection,Box,
71006-1,The Simpsons House,/sets/71006-1/The-Simpsons-House,Licensed,The Simpsons,,2014,2523,6,/inventories/71006-1,/minifigs/inset-71006-1,"£189.99, $199.99, 199.99€","New: $246, Used: $183",4.4,7,"Bart Simpson, Homer Simpson, Lisa Simpson, Maggie Simpson, Marge Simpson, Ned Flanders, Baby, Bathroom, Bbq, Bedroom, Camera, Car, Cartoon, D2c, Graffiti, House, Kitchen, Musical, Piano, Simpsons Family, Skating, The Simpsons, Tv",Normal,Box,
71007-0,LEGO Minifigures Series 12 {Random bag},/sets/71007-0/LEGO-Minifigures-Series-12-{Random-bag},Miscellaneous,Collectable Minifigures,Series 12,2014,,0,,,"£2.49, $3.99","New: Not known, Used: Not known",,,,Random,Foil pack,Might contain 71007-1 71007-2 71007-3 71007-4 71007-5 71007-6 71007-7 71007-8 71007-9 71007-10 71007-11 71007-12 71007-13 71007-14 71007-15 71007-16 
71007-1,Wizard,/sets/71007-1/Wizard,Miscellaneous,Collectable Minifigures,Series 12,2014,10,1,,/minifigs/inset-71007-1,"£2.49, $3.99","New: $4, Used: $71",4.3,4,"Castle, Fantasy, Magic",Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-2,Hun Warrior,/sets/71007-2/Hun-Warrior,Miscellaneous,Collectable Minifigures,Series 12,2014,9,1,,/minifigs/inset-71007-2,"£2.49, $3.99","New: $101, Used: $71",4.3,4,"Asia, Historic",Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-3,Fairytale Princess,/sets/71007-3/Fairytale-Princess,Miscellaneous,Collectable Minifigures,Series 12,2014,6,1,,/minifigs/inset-71007-3,"£2.49, $3.99","New: Not known, Used: Not known",3.7,3,"Castle, Fantasy, Female, Frog, Princess",Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-4,Video Game Guy,/sets/71007-4/Video-Game-Guy,Miscellaneous,Collectable Minifigures,Series 12,2014,6,1,,/minifigs/inset-71007-4,"£2.49, $3.99","New: Not known, Used: Not known",3.5,2,City,Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-5,Battle Goddess,/sets/71007-5/Battle-Goddess,Miscellaneous,Collectable Minifigures,Series 12,2014,9,1,,/minifigs/inset-71007-5,"£2.49, $3.99","New: Not known, Used: Not known",4.5,6,"Classical Period, Fantasy, Female",Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-6,Space Miner,/sets/71007-6/Space-Miner,Miscellaneous,Collectable Minifigures,Series 12,2014,9,1,,/minifigs/inset-71007-6,"£2.49, $3.99","New: Not known, Used: Not known",3.7,3,"Classic Space Logo, Drill, Mining, Space",Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-7,Lifeguard,/sets/71007-7/Lifeguard,Miscellaneous,Collectable Minifigures,Series 12,2014,7,1,,/minifigs/inset-71007-7,"£2.49, $3.99","New: Not known, Used: Not known",3.0,2,"Beach, Lego Tower, Lifeguard",Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-8,Prospector,/sets/71007-8/Prospector,Miscellaneous,Collectable Minifigures,Series 12,2014,7,1,,/minifigs/inset-71007-8,"£2.49, $3.99","New: Not known, Used: Not known",3.5,2,"Historic, Wild West",Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-9,Jester,/sets/71007-9/Jester,Miscellaneous,Collectable Minifigures,Series 12,2014,7,1,,/minifigs/inset-71007-9,"£2.49, $3.99","New: Not known, Used: Not known",3.0,2,Castle,Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-10,Dino Tracker,/sets/71007-10/Dino-Tracker,Miscellaneous,Collectable Minifigures,Series 12,2014,7,1,,/minifigs/inset-71007-10,"£2.49, $3.99","New: Not known, Used: Not known",4.0,2,Female,Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-11,Pizza Delivery Man,/sets/71007-11/Pizza-Delivery-Man,Miscellaneous,Collectable Minifigures,Series 12,2014,7,1,,/minifigs/inset-71007-11,"£2.49, $3.99","New: Not known, Used: Not known",3.0,1review,"City, Pizza",Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-12,Rock Star,/sets/71007-12/Rock-Star,Miscellaneous,Collectable Minifigures,Series 12,2014,6,1,,/minifigs/inset-71007-12,"£2.49, $3.99","New: Not known, Used: Not known",4.0,2,Musical,Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-13,Swashbuckler,/sets/71007-13/Swashbuckler,Miscellaneous,Collectable Minifigures,Series 12,2014,7,1,,/minifigs/inset-71007-13,"£2.49, $3.99","New: Not known, Used: Not known",2.0,1review,Historic,Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-14,Piggy Guy,/sets/71007-14/Piggy-Guy,Miscellaneous,Collectable Minifigures,Series 12,2014,6,1,,/minifigs/inset-71007-14,"£2.49, $3.99","New: Not known, Used: Not known",4.5,2,"Animal Suit, Costume, Pig",Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-15,Genie Girl,/sets/71007-15/Genie-Girl,Miscellaneous,Collectable Minifigures,Series 12,2014,6,1,,/minifigs/inset-71007-15,"£2.49, $3.99","New: Not known, Used: Not known",4.5,2,"Fantasy, Female, Genies, Magic, Magic Lamp",Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-16,Spooky Girl,/sets/71007-16/Spooky-Girl,Miscellaneous,Collectable Minifigures,Series 12,2014,7,1,,/minifigs/inset-71007-16,"£2.49, $3.99","New: Not known, Used: Not known",4.7,3,"Bear, Female, Spooky",Normal,Foil pack,Included in 71007-17 Might be in 71007-0 
71007-17,LEGO Minifigures Series 12 - Complete,/sets/71007-17/LEGO-Minifigures-Series-12-Complete,Miscellaneous,Collectable Minifigures,Series 12,2014,116,16,,/minifigs/inset-71007-17,,"New: Not known, Used: Not known",,,,Collection,Foil pack,Contains 71007-1 71007-2 71007-3 71007-4 71007-5 71007-6 71007-7 71007-8 71007-9 71007-10 71007-11 71007-12 71007-13 71007-14 71007-15 71007-16 
71007-18,LEGO Minifigures Series 12 - Sealed Box,/sets/71007-18/LEGO-Minifigures-Series-12-Sealed-Box,Miscellaneous,Collectable Minifigures,Series 12,2014,,0,,,£2.49,"New: Not known, Used: Not known",,,Collection Box,Collection,Box,
75028-1,Clone Turbo Tank,/sets/75028-1/Clone-Turbo-Tank,Licensed,Star Wars,MicroFighters,2014,96,1,/inventories/75028-1,/minifigs/inset-75028-1,"£8.99, $9.99, 8.99€","New: $25, Used: $13",3.8,6,"Clone Trooper, Galactic Republic, Microscale, Prequel Trilogy, Revenge of the Sith",Normal,Box,Included in 66514-1 
75029-1,AAT,/sets/75029-1/AAT,Licensed,Star Wars,MicroFighters,2014,95,1,/inventories/75029-1,/minifigs/inset-75029-1,"£8.99, $9.99","New: $16, Used: $9",4.0,4,"Battle Droid Pilot, Aat, Droid, Microscale, Prequel Trilogy, The Phantom Menace, Trade Federation",Normal,Box,Included in 66514-1 
75030-1,Millennium Falcon,/sets/75030-1/Millennium-Falcon,Licensed,Star Wars,MicroFighters,2014,94,1,/inventories/75030-1,/minifigs/inset-75030-1,"£8.99, $9.99, 6.99€","New: $22, Used: $12",4.3,4,"Han Solo, A New Hope, Microscale, Original Trilogy, Rebel Alliance, Smuggler",Normal,Box,Included in 66514-1 
75031-1,TIE Interceptor,/sets/75031-1/TIE-Interceptor,Licensed,Star Wars,MicroFighters,2014,92,1,/inventories/75031-1,/minifigs/inset-75031-1,"£8.99, $9.99, 6.99€","New: $16, Used: $8",3.7,3,"TIE Fighter Pilot, Galactic Empire, Microscale, Original Trilogy, Return Of The Jedi, Starfighter",Normal,Box,Included in 66515-1 
75032-1,X-Wing Fighter,/sets/75032-1/X-Wing-Fighter,Licensed,Star Wars,MicroFighters,2014,97,1,/inventories/75032-1,/minifigs/inset-75032-1,"£8.99, $9.99, 6.99€","New: $22, Used: $11",4.4,9,"Theron Nett, A New Hope, Droid, Microscale, Original Trilogy, Rebel Alliance, Starfighter",Normal,Box,Included in 66515-1 
75041-1,Vulture Droid,/sets/75041-1/Vulture-Droid,Licensed,Star Wars,Episode III,2014,205,3,/inventories/75041-1,/minifigs/inset-75041-1,"£19.99, $24.99","New: $44, Used: $30",3.5,2,"Battle Droid Pilot, Buzz Droid, Neimoidian Warrior, Converts, Droid, Prequel Trilogy, Revenge of the Sith, Separatists, Starfighter",Normal,Box,
75042-1,Droid Gunship,/sets/75042-1/Droid-Gunship,Licensed,Star Wars,Episode III,2014,439,4,/inventories/75042-1,/minifigs/inset-75042-1,"£44.99, $49.99, 49.99€","New: $69, Used: $31",4.0,2,"Battle Droid, Chewbacca, Clone Trooper, Super Battle Droid, Droid, Prequel Trilogy, Revenge of the Sith, Separatists",Normal,Box,
75043-1,AT-AP,/sets/75043-1/AT-AP,Licensed,Star Wars,Episode III,2014,717,5,/inventories/75043-1,/minifigs/inset-75043-1,"£59.99, $59.99, 69.99€","New: $66, Used: $42",5.0,5,"Battle Droid Commander, Battle Droid, Commander Gree, Super Battle Droid, Tarfful, Droid, Galactic Republic, Prequel Trilogy, Revenge of the Sith, Walker",Normal,Box,Included in 66479-1 
75044-1,Droid Tri-Fighter,/sets/75044-1/Droid-Tri-Fighter,Licensed,Star Wars,Episode III,2014,262,4,/inventories/75044-1,/minifigs/inset-75044-1,"£34.99, $29.99, 39.99€","New: $40, Used: $25",4.0,1review,"Battle Droid Security, Battle Droid, Buzz Droid, Palpatine, Droid, Prequel Trilogy, Revenge of the Sith, Separatists, Starfighter",Normal,Box,"In the US, this set was exclusive to Target."
75045-1,Republic AV-7 Anti-Vehicle Cannon,/sets/75045-1/Republic-AV-7-Anti-Vehicle-Cannon,Licensed,Star Wars,The Clone Wars,2014,434,4,/inventories/75045-1,/minifigs/inset-75045-1,"£44.99, $39.99, 49.99€","New: $65, Used: $58",5.0,1review,"Clone Trooper, Droideka, Plo Koon, Cartoon, Cartoon Network, Droid, Galactic Republic",Normal,Box,"In the US, this set was exclusive to Walmart.Included in 66495-1 "
75046-1,Coruscant Police Gunship,/sets/75046-1/Coruscant-Police-Gunship,Licensed,Star Wars,The Clone Wars,2014,481,4,/inventories/75046-1,/minifigs/inset-75046-1,"£49.99, $49.99, 59.99€","New: $94, Used: $68",4.5,2,"Ahsoka Tano, Anakin Skywalker, Clone Trooper, Cartoon, Cartoon Network, Galactic Republic",Normal,Box,"In the US, this set was exclusive to Toys R Us."
75048-1,The Phantom,/sets/75048-1/The-Phantom,Licensed,Star Wars,Rebels,2014,234,2,/inventories/75048-1,/minifigs/inset-75048-1,"£19.99, $24.99, 29.99€","New: $43, Used: $24",4.2,10,"C1-10P (Chopper), Ezra Bridger, Cartoon, Droid, Phoenix Squadron, Rebel Alliance, Season 1, Season 2, Spectres, Starfighter",Normal,Box,Included in 66512-1 Connects with 75053-1 
75049-1,Snowspeeder,/sets/75049-1/Snowspeeder,Licensed,Star Wars,Episode V,2014,278,3,/inventories/75049-1,/minifigs/inset-75049-1,"£34.99, $29.99, 39.99€","New: $44, Used: $28",3.8,6,"Dak Ralter, Luke Skywalker, Snowtrooper, Hoth, Original Trilogy, Rebel Alliance, Snowspeeder, The Empire Strikes Back",Normal,Box,
75050-1,B-Wing,/sets/75050-1/B-Wing,Licensed,Star Wars,Episode VI,2014,448,3,/inventories/75050-1,/minifigs/inset-75050-1,"£49.99, $49.99, 29.99€","New: $61, Used: $50",4.2,6,"General Cracken, Rebel Pilot, Ten Numb, Original Trilogy, Rebel Alliance, Return Of The Jedi, Starfighter",Normal,Box,
75051-1,Jedi Scout Fighter,/sets/75051-1/Jedi-Scout-Fighter,Licensed,Star Wars,Original Content,2014,490,4,/inventories/75051-1,/minifigs/inset-75051-1,"£59.99, $59.99, 69.99€","New: $84, Used: $42",4.7,3,"Astromech Droid, Ithorian Jedi Master, Jek-14, RA-7 Protocol Droid, Droid, Escape Pod, Galactic Republic, Starfighter, The Yoda Chronicles",Normal,Box,
75052-1,Mos Eisley Cantina,/sets/75052-1/Mos-Eisley-Cantina,Licensed,Star Wars,Episode IV,2014,615,8,/inventories/75052-1,/minifigs/inset-75052-1,"£64.99, $69.99, 79.99€","New: $100, Used: $82",4.3,7,"Bith Musician, Greedo, Han Solo, Luke Skywalker, Obi-Wan Kenobi, Sandtrooper, A New Hope, Dewback, Musical, Original Trilogy, Restaurant, Sliding Door, Tatooine, X-34 Landspeeder",Normal,Box,
75053-1,The Ghost,/sets/75053-1/The-Ghost,Licensed,Star Wars,Rebels,2014,929,4,/inventories/75053-1,/minifigs/inset-75053-1,"£69.99, $89.99, 99.99€","New: $174, Used: $132",4.3,6,"Hera Syndulla, Kanan Jarrus, Stormtrooper, Zeb Orrelios, Cartoon, Escape Pod, Phoenix Squadron, Rebel Alliance, Season 1, Season 2, Season 3, Spectres",Normal,Box,Included in 66512-1 Connects with 75048-1 75170-1 
75054-1,AT-AT,/sets/75054-1/AT-AT,Licensed,Star Wars,Episode V,2014,1137,5,/inventories/75054-1,/minifigs/inset-75054-1,"£109.99, $109.99, 119.99€","New: $196, Used: $140",5.0,6,"AT-AT Driver, General Veers, Snowtrooper Commander, Snowtrooper, Galactic Empire, Hoth, Original Trilogy, The Empire Strikes Back, Walker",Normal,Box,
75055-1,Imperial Star Destroyer,/sets/75055-1/Imperial-Star-Destroyer,Licensed,Star Wars,Episode IV,2014,1359,7,/inventories/75055-1,/minifigs/inset-75055-1,"£119.99, $129.99, 129.99€","New: $222, Used: $151",4.8,4,"Darth Vader, Imperial Crew, Imperial Navy Trooper, Imperial Officer, Mouse Droid, Stormtrooper, Droid, Galactic Empire, Hologram, Lifting Handle, Nanofig, Original Trilogy",Normal,Box,
75056-1,Star Wars Advent Calendar,/sets/75056-1/Star-Wars-Advent-Calendar,Licensed,Star Wars,Seasonal,2014,274,9,/inventories/75056-1,/minifigs/inset-75056-1,"£24.99, $39.99","New: $56, Used: $40",4.0,1review,"Astromech Droid, Clone Trooper, Darth Vader, General Rieekan, Luke Skywalker, Rebel Pilot, Snowtrooper, Super Battle Droid, TIE Fighter Pilot, Aat, Advent Calendar, Christmas, Droid, Microscale, Snowspeeder, Star Wars Shuttle, Starfighter, X-34 Landspeeder",Normal,Box,
75058-1,MTT,/sets/75058-1/MTT,Licensed,Star Wars,Episode I,2014,954,12,/inventories/75058-1,/minifigs/inset-75058-1,"£89.99, $89.99, 99.99€","New: $146, Used: $93",5.0,1review,"Battle Droid Pilot, Battle Droid, Naboo Security Guard, Obi-Wan Kenobi, PK-4 Droid, Qui-Gon Jinn, Droid, Naboo, Prequel Trilogy, Stap, The Phantom Menace, Trade Federation",Normal,Box,
75059-1,Sandcrawler,/sets/75059-1/Sandcrawler,Licensed,Star Wars,Ultimate Collector Series,2014,3296,14,/inventories/75059-1,/minifigs/inset-75059-1,"£249.99, $299.99, 299.99€","New: $319, Used: $254",4.8,5,"C-3PO, Gonk Droid, Jawa, Luke Skywalker, Owen Lars, R1 Series Droid, R2-A5, R2-D2, R5-D8, Treadwell Droid, A New Hope, Crane, D2c, Droid, Tatooine, Tracked Vehicle",Normal,Box,
76010-1,Batman: The Penguin Face off,/sets/76010-1/Batman-The-Penguin-Face-off,Licensed,DC Comics Super Heroes,Batman,2014,136,2,/inventories/76010-1,/minifigs/inset-76010-1,"£11.99, $12.99, 14.99€","New: $19, Used: $9",4.5,4,"Batman, The Penguin, Brick Built Animals, Duckmobile, Penguin, Penguin Minion, Submarine",Normal,Box,
76011-1,Batman: Man-Bat Attack,/sets/76011-1/Batman-Man-Bat-Attack,Licensed,DC Comics Super Heroes,Batman,2014,184,3,/inventories/76011-1,/minifigs/inset-76011-1,"£19.99, $19.99, 24.99€","New: $23, Used: $14",3.5,2,"Batman, Man-Bat, Nightwing, Aircraft, Bat Family, Batcopter, Glider, Helicopter",Normal,Box,
76012-1,Batman: The Riddler Chase,/sets/76012-1/Batman-The-Riddler-Chase,Licensed,DC Comics Super Heroes,Batman,2014,304,3,/inventories/76012-1,/minifigs/inset-76012-1,"£29.99, $29.99, 34.99€","New: $35, Used: $17",3.3,3,"Batman, The Flash, The Riddler, Batmobile, Car, Dragster, Justice League, Racing Car",Normal,Box,
76013-1,Batman: The Joker Steam Roller,/sets/76013-1/Batman-The-Joker-Steam-Roller,Licensed,DC Comics Super Heroes,Batman,2014,486,5,/inventories/76013-1,/minifigs/inset-76013-1,"£49.99, $49.99, 59.99€","New: $50, Used: $44",4.5,4,"Batgirl, Batman, Robin, The Joker, The Joker’s Henchman, Bat Family, Batwing, Steam Roller",Normal,Box,
76014-1,Spider-Trike vs. Electro,/sets/76014-1/Spider-Trike-vs-Electro,Licensed,Marvel Super Heroes,Ultimate Spider-Man,2014,70,2,/inventories/76014-1,/minifigs/inset-76014-1,"£11.99, $12.99, 10.49€","New: $14, Used: $9",3.0,5,"Electro, Spider-Man, Cartoon, Motor Tricycle, Sinister Six",Normal,Box,
76015-1,Doc Ock Truck Heist,/sets/76015-1/Doc-Ock-Truck-Heist,Licensed,Marvel Super Heroes,Ultimate Spider-Man,2014,237,3,/inventories/76015-1,/minifigs/inset-76015-1,"£19.99, $19.99, 24.99€","New: $31, Used: $15",4.0,5,"Doctor Octopus, Guard, Spider-Man, Cartoon, Lamppost, New York, Safe, Sinister Six, Truck",Normal,Box,
76016-1,Spider-Helicopter Rescue,/sets/76016-1/Spider-Helicopter-Rescue,Licensed,Marvel Super Heroes,Ultimate Spider-Man,2014,299,4,/inventories/76016-1,/minifigs/inset-76016-1,"£44.99, $44.99, 34.99€","New: $31, Used: $28",3.0,1review,"Green Goblin, Mary Jane Watson, Power Man, Spider-Man, Aircraft, Bigfig, Cartoon, Glider, Helicopter, Heroes For Hire, Propeller Aircraft",Normal,Box,
76017-1,Avengers: Captain America vs. Hydra,/sets/76017-1/Avengers-Captain-America-vs-Hydra,Licensed,Marvel Super Heroes,Avengers Assemble,2014,172,3,/inventories/76017-1,/minifigs/inset-76017-1,"£19.99, $19.99, 24.99€","New: $27, Used: $15",4.0,2,"Captain America, Hydra Henchman, Red Skull, 8 Wheel Vehicle, Avengers, Cartoon, Hydra, Infinity Stone, Motorcycle, Space Stone",Normal,Box,
76010-1,Batman: The Penguin Face off,/sets/76010-1/Batman-The-Penguin-Face-off,Licensed,DC Comics Super Heroes,Batman,2014,136,2,/inventories/76010-1,/minifigs/inset-76010-1,"£11.99, $12.99, 14.99€","New: $19, Used: $9",4.5,4,"Batman, The Penguin, Brick Built Animals, Duckmobile, Penguin, Penguin Minion, Submarine",Normal,Box,
76011-1,Batman: Man-Bat Attack,/sets/76011-1/Batman-Man-Bat-Attack,Licensed,DC Comics Super Heroes,Batman,2014,184,3,/inventories/76011-1,/minifigs/inset-76011-1,"£19.99, $19.99, 24.99€","New: $23, Used: $14",3.5,2,"Batman, Man-Bat, Nightwing, Aircraft, Bat Family, Batcopter, Glider, Helicopter",Normal,Box,
